"Geographic Area Name (NAME)","2022 NAICS code (NAICS2022)","Meaning of NAICS code (NAICS2022_LABEL)","Year (YEAR)","Number of firms (FIRM)","Number of establishments (ESTAB)","Sales, value of shipments, or revenue ($1,000) (RCPTOT)","Annual payroll ($1,000) (PAYANN)","First-quarter payroll ($1,000) (PAYQTR1)","Number of employees (EMP)","Production and/or development and exploration workers annual wages ($1,000) (PAYANPW)","Production workers first-quarter payroll ($1,000) (PAYQ1PW)","Production and/or development and exploration workers for pay period including March 12 (EMPQ1PW)","Construction, production and/or development and exploration workers annual hours (1,000) (HOURS)","Other employees annual wages ($1,000) (PAYANOM)","Other employees first-quarter payroll ($1,000) (PAYQ1OM)","Other employees for pay period including March 12 (EMPQ1OM)","Total fringe benefits ($1,000) (BENEFIT)","Employer's cost for health insurance ($1,000) (BENHEA)","Employer's cost for defined benefit pension plans ($1,000) (BENPEB)","Employer's cost for defined contribution plans ($1,000) (BENPEC)","Employer's cost for other fringe benefits ($1,000) (BENOTH)","Total cost of supplies and/or materials ($1,000) (CSTMTOT)","Cost of materials, components, packaging and/or supplies used, minerals received, or purchased machinery installed ($1,000) (CSTMPRT)","Cost of resales ($1,000) (CSTRSL)","Cost of contract work ($1,000) (CSTCNT)","Cost of purchased fuels consumed ($1,000) (CSTFU)","Cost of purchased electricity ($1,000) (CSTELEC)","Quantity of electricity purchased for heat and power (1,000 kWh) (ELECPCH)","Quantity of generated electricity (1,000 kWh) (ELECGEN)","Quantity of electricity sold or transferred (1,000 kWh) (ELECSLD)","Value added ($1,000) (VALADD)","Total inventories, beginning of year ($1,000) (INVTOTB)","Finished goods or minerals products, crude petroleum, and natural gas liquids inventories, beginning of year ($1,000) (INVFINB)","Work-in-process inventories, beginning of year ($1,000) (INVWIPB)","Materials and/or supplies, parts, fuels, etc. inventories, beginning of year ($1,000) (INVMATB)","Total inventories, end of year ($1,000) (INVTOTE)","Finished goods or minerals products, crude petroleum, and natural gas liquids inventories, end of year ($1,000) (INVFINE)","Work-in-process inventories, end of year ($1,000) (INVWIPE)","Materials and/or supplies, parts, fuels, etc. inventories, end of year ($1,000) (INVMATE)","Gross value of depreciable assets (acquisition costs), beginning of year ($1,000) (ASTBGN)","Gross value of depreciable assets (acquisition costs) for buildings and other structures, beginning of year ($1,000) (ASTBBLD)","Gross value of depreciable assets (acquisition costs) for machinery and equipment, beginning of year ($1,000) (ASTBMCH)","Total capital expenditures for buildings, structures, machinery, and equipment (new and used) ($1,000) (CEXTOT)","Capital expenditures for buildings and other structures ($1,000) (CEXBLD)","Capital expenditures for machinery and equipment ($1,000) (CEXMCH)","Capital expenditures for automobiles, trucks, etc. for highway use ($1,000) (CEXMCHA)","Capital expenditures for computers and peripheral data processing equipment ($1,000) (CEXMCHC)","Capital expenditures for all other machinery and equipment ($1,000) (CEXMCHO)","Total retirements ($1,000) (ASRET)","Retirements for buildings and other structures ($1,000) (ASRBLD)","Retirements for machinery and equipment ($1,000) (ASRMCH)","Gross value of depreciable assets (acquisition costs, end of year) ($1,000) (ASTEND)","Gross value of depreciable assets (acquisition costs) for buildings and other structures, end of year ($1,000) (ASTEBLD)","Gross value of depreciable assets (acquisition costs) for machinery and equipment, end of year ($1,000) (ASTEMCH)","Total depreciation during year ($1,000) (DPRTOT)","Total rental payments or lease payments ($1,000) (RPTOT)","Rental payments or lease payments for buildings and other structures ($1,000) (RPBLD)","Rental payments or lease payments for machinery and equipment ($1,000) (RPMCH)","Total other operating expenses ($1,000) (PCHTT)","Temporary staff and leased employee expenses ($1,000) (PCHTEMP)","Expensed computer hardware and other equipment ($1,000) (PCHCMPQ)","Expensed purchases of software ($1,000) (PCHEXSO)","Data processing and other purchased computer services ($1,000) (PCHDAPR)","Communication services ($1,000) (PCHCSVC)","Repair and maintenance services of buildings and/or machinery ($1,000) (PCHRPR)","Refuse removal (including hazardous waste) services ($1,000) (PCHRFUS)","Advertising and promotional services ($1,000) (PCHADVT)","Purchased professional and technical services ($1,000) (PCHPRTE)","Taxes and license fees ($1,000) (PCHTAX)","All other operating expenses ($1,000) (PCHOEXP)","Range indicating imputed percentage of total sales, value of shipments, or revenue (RCPTOT_IMP)","Range indicating imputed percentage of total annual payroll (PAYANN_IMP)","Range indicating imputed percentage of total employees (EMP_IMP)"
"San Bernardino County, California","337","Furniture and Related Product Manufacturing","2022","88","89","1,274,617","211,281","50,033","4,706","145,353","35,276","3,949","7,043","65,928","14,757","757","N","N","N","N","N","675,950","N","N","N","N","N","N","N","N","603,893","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","70% to less than 80%","50% to less than 60%","70% to less than 80%"
"San Bernardino County, California","339","Miscellaneous Manufacturing","2022","126","127","480,938","138,758","34,578","2,297","67,789","16,499","1,526","2,850","70,969","18,079","771","N","N","N","N","N","181,234","N","N","N","N","N","N","N","N","302,134","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","40% to less than 50%","20% to less than 30%","40% to less than 50%"
"San Diego County, California","31-33","Manufacturing","2022","2,872","2,977","39,448,004","8,442,989","2,120,400","103,059","3,665,269","896,401","61,055","115,895","4,777,720","1,223,999","42,004","N","N","N","N","N","16,046,613","N","N","N","N","N","N","N","N","24,145,151","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","20% to less than 30%","30% to less than 40%"
"San Diego County, California","311","Food Manufacturing","2022","257","268","1,868,970","275,181","67,954","6,025","171,795","41,630","4,429","8,229","103,386","26,324","1,596","N","N","N","N","N","980,229","N","N","N","N","N","N","N","N","910,570","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","Less than 10%","10% to less than 20%"
"San Diego County, California","312","Beverage and Tobacco Product Manufacturing","2022","162","168","436,961","135,719","32,334","2,908","59,522","14,379","1,379","2,536","76,197","17,955","1,529","N","N","N","N","N","151,025","N","N","N","N","N","N","N","N","291,425","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","40% to less than 50%","10% to less than 20%","40% to less than 50%"
"San Diego County, California","313","Textile Mills","2022","7","7","D","951","232","18","D","D","D","34","D","D","D","N","N","N","N","N","2,822","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","Less than 10%","90% to 100%"
"San Diego County, California","314","Textile Product Mills","2022","59","59","80,012","25,532","6,344","664","13,805","3,544","476","867","11,727","2,800","188","N","N","N","N","N","30,088","N","N","N","N","N","N","N","N","48,884","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","40% to less than 50%","10% to less than 20%","40% to less than 50%"
"San Diego County, California","315","Apparel Manufacturing","2022","62","62","145,640","27,168","6,125","692","16,132","3,703","533","973","11,036","2,422","159","N","N","N","N","N","66,551","N","N","N","N","N","N","N","N","80,935","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","10% to less than 20%","Less than 10%","40% to less than 50%"
"San Diego County, California","316","Leather and Allied Product Manufacturing","2022","20","20","51,386","12,510","3,271","287","7,293","1,930","214","388","5,217","1,341","73","N","N","N","N","N","24,979","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","20% to less than 30%","Less than 10%","30% to less than 40%"
"San Diego County, California","321","Wood Product Manufacturing","2022","69","70","258,868","44,218","10,860","786","26,690","6,198","552","1,100","17,528","4,662","234","N","N","N","N","N","103,885","N","N","N","N","N","N","N","N","154,848","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","10% to less than 20%","Less than 10%","30% to less than 40%"
"San Diego County, California","322","Paper Manufacturing","2022","23","23","304,737","42,842","10,206","796","24,279","6,007","592","1,201","18,563","4,199","204","N","N","N","N","N","181,034","N","N","N","N","N","N","N","N","127,857","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Less than 10%","Less than 10%","10% to less than 20%"
"San Diego County, California","323","Printing and Related Support Activities","2022","263","268","607,793","149,926","37,058","2,682","82,468","20,459","1,789","3,235","67,458","16,599","893","N","N","N","N","N","247,049","N","N","N","N","N","N","N","N","363,471","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","Less than 10%","30% to less than 40%"
"San Diego County, California","324","Petroleum and Coal Products Manufacturing","2022","7","8","167,426","6,157","1,575","76","4,819","1,233","D","122","1,338","342","D","N","N","N","N","N","96,674","N","N","N","N","N","N","N","N","71,362","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","50% to less than 60%","50% to less than 60%","60% to less than 70%"
"San Diego County, California","325","Chemical Manufacturing","2022","191","197","9,793,515","1,268,161","306,177","11,877","427,879","102,785","5,618","11,183","840,282","203,392","6,259","N","N","N","N","N","2,265,769","N","N","N","N","N","N","N","N","7,739,843","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","40% to less than 50%","50% to less than 60%","40% to less than 50%"
"San Diego County, California","326","Plastics and Rubber Products Manufacturing","2022","91","93","2,237,150","334,838","87,452","4,864","132,420","32,324","3,016","5,378","202,418","55,128","1,848","N","N","N","N","N","829,591","N","N","N","N","N","N","N","N","1,464,058","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","10% to less than 20%","10% to less than 20%","20% to less than 30%"
"San Diego County, California","327","Nonmetallic Mineral Product Manufacturing","2022","67","80","442,700","77,863","18,384","1,471","52,823","12,650","1,075","2,001","25,040","5,734","396","N","N","N","N","N","291,171","N","N","N","N","N","N","N","N","157,673","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","20% to less than 30%","10% to less than 20%","30% to less than 40%"
"San Diego County, California","331","Primary Metal Manufacturing","2022","9","9","D","6,607","1,682","108","D","D","91","176","D","D","17","N","N","N","N","N","36,395","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","10% to less than 20%","10% to less than 20%"
"San Diego County, California","332","Fabricated Metal Product Manufacturing","2022","416","420","1,765,618","478,797","113,012","7,494","305,535","73,146","5,590","10,956","173,262","39,866","1,904","N","N","N","N","N","752,170","N","N","N","N","N","N","N","N","1,026,466","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","20% to less than 30%","10% to less than 20%","30% to less than 40%"
"San Diego County, California","333","Machinery Manufacturing","2022","166","168","2,921,876","751,825","189,898","9,171","246,004","54,810","4,831","8,783","505,821","135,088","4,340","N","N","N","N","N","951,537","N","N","N","N","N","N","N","N","2,144,398","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","10% to less than 20%","30% to less than 40%","10% to less than 20%"
"San Diego County, California","334","Computer and Electronic Product Manufacturing","2022","302","311","6,278,500","1,948,831","481,980","19,892","653,920","160,475","9,704","18,509","1,294,911","321,505","10,188","N","N","N","N","N","2,791,831","N","N","N","N","N","N","N","N","3,512,318","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","50% to less than 60%","40% to less than 50%","40% to less than 50%"
"San Diego County, California","335","Electrical Equipment, Appliance, and Component Manufacturing","2022","56","56","1,054,217","215,497","52,011","2,431","66,439","15,556","1,398","2,397","149,058","36,455","1,033","N","N","N","N","N","470,834","N","N","N","N","N","N","N","N","617,653","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","60% to less than 70%","50% to less than 60%","40% to less than 50%"
"San Diego County, California","336","Transportation Equipment Manufacturing","2022","146","154","7,981,635","2,009,907","536,472","21,364","1,083,312","275,597","14,116","27,353","926,595","260,875","7,248","N","N","N","N","N","4,579,887","N","N","N","N","N","N","N","N","3,551,147","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","20% to less than 30%","10% to less than 20%","20% to less than 30%"
"San Diego County, California","3361","Motor Vehicle Manufacturing","2022","5","5","D","D","D","20 to 99 employees","D","D","D","D","D","D","D","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","D","D"
"San Diego County, California","3362","Motor Vehicle Body and Trailer Manufacturing","2022","13","13","D","D","626","20 to 99 employees","D","394","D","64","D","232","D","N","N","N","N","N","7,105","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","D","D"
"San Diego County, California","3363","Motor Vehicle Parts Manufacturing","2022","37","38","D","D","D","959","D","D","576","D","D","D","383","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","D","50% to less than 60%"
"San Diego County, California","3364","Aerospace Product and Parts Manufacturing","2022","35","35","4,724,779","1,317,207","360,397","11,756","523,386","132,380","6,252","12,491","793,821","228,017","5,504","N","N","N","N","N","2,779,889","N","N","N","N","N","N","N","N","2,084,288","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","10% to less than 20%","Less than 10%","20% to less than 30%"
"San Diego County, California","3366","Ship and Boat Building","2022","37","42","2,733,871","618,549","157,813","8,436","518,155","133,190","7,124","13,494","100,394","24,623","1,312","N","N","N","N","N","1,469,563","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","20% to less than 30%","20% to less than 30%","20% to less than 30%"
"San Diego County, California","3369","Other Transportation Equipment Manufacturing","2022","21","21","D","D","614","20 to 99 employees","D","373","D","67","933","241","D","N","N","N","N","N","18,993","N","N","N","N","N","N","N","N","6,260","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","D","D"
"San Diego County, California","337","Furniture and Related Product Manufacturing","2022","133","134","446,322","90,379","22,485","1,695","48,556","11,662","1,119","2,058","41,823","10,823","576","N","N","N","N","N","194,873","N","N","N","N","N","N","N","N","254,511","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","20% to less than 30%","10% to less than 20%","40% to less than 50%"
"San Diego County, California","339","Miscellaneous Manufacturing","2022","396","402","2,532,850","540,080","134,888","7,758","236,035","57,016","4,459","8,416","304,045","77,872","3,299","N","N","N","N","N","998,219","N","N","N","N","N","N","N","N","1,564,757","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","40% to less than 50%","20% to less than 30%","30% to less than 40%"
"San Francisco County, California","31-33","Manufacturing","2022","576","592","2,383,182","565,277","133,938","8,478","272,056","64,384","5,414","9,045","293,221","69,554","3,064","N","N","N","N","N","1,041,291","N","N","N","N","N","N","N","N","1,349,124","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","60% to less than 70%","10% to less than 20%","40% to less than 50%"
"San Francisco County, California","311","Food Manufacturing","2022","134","144","475,838","103,635","25,033","2,182","55,461","D","1,441","2,331","48,174","D","741","N","N","N","N","N","232,469","N","N","N","N","N","N","N","N","247,514","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","40% to less than 50%","10% to less than 20%","20% to less than 30%"
"San Francisco County, California","312","Beverage and Tobacco Product Manufacturing","2022","40","42","250,872","65,987","11,120","765","29,527","4,209","322","536","36,460","6,911","443","N","N","N","N","N","118,261","N","N","N","N","N","N","N","N","127,538","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","20% to less than 30%","Less than 10%","20% to less than 30%"
"San Francisco County, California","314","Textile Product Mills","2022","11","11","D","D","616","68","D","415","56","95","D","201","12","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","D","50% to less than 60%"
"San Francisco County, California","315","Apparel Manufacturing","2022","41","41","D","9,630","2,352","309","D","D","251","403","D","D","58","N","N","N","N","N","6,641","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","Less than 10%","30% to less than 40%"
"San Francisco County, California","316","Leather and Allied Product Manufacturing","2022","D","D","D","D","D","114","D","D","D","D","D","535","D","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","D","70% to less than 80%"
"San Francisco County, California","321","Wood Product Manufacturing","2022","18","18","D","D","D","169","6,181","D","138","235","D","D","31","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","D","60% to less than 70%"
"San Francisco County, California","323","Printing and Related Support Activities","2022","69","69","D","29,988","6,915","475","16,318","3,797","325","466","13,670","3,118","150","N","N","N","N","N","23,597","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","Less than 10%","30% to less than 40%"
"San Francisco County, California","325","Chemical Manufacturing","2022","25","25","D","D","8,864","439","D","4,200","239","357","D","4,664","200","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","D","50% to less than 60%"
"San Francisco County, California","326","Plastics and Rubber Products Manufacturing","2022","D","D","11,540","D","D","20 to 99 employees","D","D","D","D","D","D","D","N","N","N","N","N","5,162","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","10% to less than 20%","D","D"
"San Francisco County, California","327","Nonmetallic Mineral Product Manufacturing","2022","14","14","D","D","D","202","D","D","187","307","D","434","15","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","D","40% to less than 50%"
"San Francisco County, California","332","Fabricated Metal Product Manufacturing","2022","34","34","D","43,728","10,277","688","21,829","D","443","854","21,899","D","245","N","N","N","N","N","71,816","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","Less than 10%","80% to less than 90%"
